"year","year_type","grid","squirrel_id","sex","cache_size_total","cache_size_new","cache_size_old","total_cones_tree","log_cache_size_new","log_cache_size_old","log_total_cones_tree"
2019,"mast","KL",24764,"F",17950.7113567617,12671.0903694788,5279.62098728285,3648.279,9.44715724545861,8.57179898101246,8.2022848928175
2019,"mast","KL",24766,"F",147.262155637022,139.080924768298,8.18123086872342,3648.279,4.94222028967124,2.21716127720456,8.2022848928175
2019,"mast","KL",24768,"F",3095.77776072494,455.967267083519,2639.81049364142,3648.279,6.12461176269115,7.87884115419112,8.2022848928175
2019,"mast","KL",24770,"M",14425.4189754288,6820.96488295034,7604.45409247842,3648.279,8.82790281534739,8.93662091263844,8.2022848928175
2020,"post-mast","KL",24770,"M",3497.42165484014,0,3497.42165484014,44.317,0,8.16006719000642,3.81368223802878
2019,"mast","KL",24784,"F",14614.9508238875,6335.54518473942,8279.4056391481,3648.279,8.7540889753638,9.0216472364146,8.2022848928175
2020,"post-mast","KL",24784,"F",8667.52323156034,892.245038542976,7775.27819301736,44.317,6.79486094250016,8.95883312135133,3.81368223802878
2021,"non-mast","KL",24784,"F",23866.28669024,0,23866.28669024,0.236,0,10.0802640425845,0.211880359035499
2019,"mast","KL",24786,"M",4390.59389954823,3894.26589351235,496.328006035887,3648.279,8.26751722131823,6.20924978031414,8.2022848928175
2019,"mast","KL",24787,"M",23767.0210890328,5048.3648613936,18718.6562276392,3648.279,8.52701774433862,9.8373293859548,8.2022848928175
2020,"post-mast","KL",24787,"M",4384.61614686015,666.017642561036,3718.59850429912,44.317,6.50281649618206,8.2213710124906,3.81368223802878
2021,"non-mast","KL",24787,"M",10555.7513160617,0,10555.7513160617,0.236,0,9.26452086940474,0.211880359035499
2022,"mast","KL",24787,"M",71583.893872384,51876.0722911771,19707.821581207,2848.786,10.8566322045168,9.88882161049573,7.95499918272417
2019,"mast","SU",24792,"M",9850.201965943,7406.74101315094,2443.46095279206,2333.26,8.9102808152871,7.80157990839636,7.75545020338613
2019,"mast","KL",24793,"M",12821.6250174633,11800.6074050467,1021.01761241668,3648.279,9.37599102194322,6.92953400389958,8.2022848928175
2020,"post-mast","KL",24793,"M",16709.3459262807,5602.0705665888,11107.2753596919,44.317,8.63107004191553,9.31544563743272,3.81368223802878
2021,"non-mast","KL",24793,"M",7477.89045093927,0,7477.89045093927,0.236,0,8.91983972452981,0.211880359035499
2019,"mast","KL",24794,"M",14084.8070635942,11990.411961201,2094.3951023932,3648.279,9.39194600265627,7.64749740760259,8.2022848928175
2020,"post-mast","KL",24794,"M",25378.17815478,6982.84417107281,18395.3339837072,44.317,8.85135478499572,9.81990668373024,3.81368223802878
2019,"mast","KL",24795,"M",19814.1230409613,14836.6621804299,4977.46086053133,3648.279,9.60492396929997,8.5128760580982,8.2022848928175
2019,"mast","KL",24796,"M",2697.35181741811,2697.35181741811,0,3648.279,7.900396427606,0,8.2022848928175
2020,"post-mast","KL",24796,"M",16153.676725677,149.225651045515,16004.4510746315,44.317,5.01213850401333,9.68068463536399,3.81368223802878
2021,"non-mast","KL",24796,"M",64477.916722583,0,64477.916722583,0.236,0,11.0740935768313,0.211880359035499
2022,"mast","SU",24796,"M",62274.3512754776,51973.3307637444,10301.0205117331,2459.652,10.8585052365249,9.24009532116734,7.80818163445975
2023,"post-mast","SU",24796,"M",60940.6142943348,3162.01300583813,57778.6012884967,12.043,8.05928033516508,10.9643910734858,2.56825159138815
2024,"non-mast","SU",24796,"M",25289.8208613978,6377.43308678728,18912.3877746106,41.215,8.76067774849254,9.84762529815079,3.74277560812146
2019,"mast","KL",24797,"M",37522.3972563131,22619.4671058465,14902.9301504666,3648.279,10.0266103995827,9.60938022564045,8.2022848928175
2020,"post-mast","KL",24797,"M",9195.65986321383,7560.06818793864,1635.59167527519,44.317,8.9307677538933,7.40037111148324,3.81368223802878
2020,"post-mast","KL",24798,"M",2904.00970916206,2323.20776732965,580.801941832413,44.317,7.75113451472005,6.36613008368429,3.81368223802878
2019,"mast","SU",24802,"M",32724.9234748937,30682.8882500603,2042.03522483337,2333.26,10.3314929831113,7.62219183638869,7.75545020338613
2019,"mast","SU",24803,"M",31715.3595856932,30753.2468355313,962.112750161874,2333.26,10.3337833721711,6.87017048714794,7.75545020338613
2021,"non-mast","SU",24803,"M",3276.58296292373,0,3276.58296292373,0.329,0,8.09486152818514,0.284426779731108
2019,"mast","SU",24804,"F",12428.9259357646,12212.9414408303,215.984494934298,2333.26,9.41033331934145,5.37982589907197,7.75545020338613
2020,"post-mast","SU",24804,"F",7200.13766294611,1641.48216150067,5558.65550144544,18.315,7.40396388972181,8.62329142515333,2.96088199611824
2019,"mast","SU",24810,"F",25474.1712636397,24253.2589103306,1220.91235330916,2333.26,10.0963475061136,7.10817241318966,7.75545020338613
2019,"mast","SU",24813,"F",9850.201965943,8279.4056391481,1570.7963267949,2333.26,9.0216472364146,7.35997440148756,7.75545020338613
2020,"post-mast","SU",24813,"F",310.88677301149,155.443386505745,155.443386505745,18.315,5.05269419696665,5.05269419696665,2.96088199611824
2021,"non-mast","SU",24813,"F",11887.4920768725,0,11887.4920768725,0.329,0,9.38332615883915,0.284426779731108
2020,"post-mast","KL",24818,"F",3579.94300353599,2539.61768626912,1040.32531726687,44.317,7.84016251401877,6.94824952437471,3.81368223802878
2021,"non-mast","KL",24818,"F",8829.71613353278,0,8829.71613353278,0.236,0,9.08599139263473,0.211880359035499
2022,"mast","KL",24818,"F",46163.2387669336,24570.756117884,21592.4826490496,2848.786,10.1093529370304,9.98014681893217,7.95499918272417
2020,"post-mast","KL",24835,"M",4374.27507104209,232.674205906494,4141.60086513559,44.317,5.45392786278105,8.3290790978602,3.81368223802878
2021,"non-mast","KL",24835,"M",12737.6855887502,0,12737.6855887502,0.236,0,9.45239875180593,0.211880359035499
2022,"mast","KL",24835,"M",61691.4549385428,44319.2329623546,17372.2219761882,2848.786,10.6991965777782,9.76268533289097,7.95499918272417
2023,"post-mast","KL",24835,"M",39151.2257807368,0,39151.2257807368,4.085,0,10.5752125524399,1.62629502950052
2024,"non-mast","KL",24835,"M",43393.248527709,3573.56164345839,39819.6868842506,62.483,8.18159783039557,10.5921418271995,4.15077215352074
2020,"post-mast","KL",24839,"M",24.3473430653209,16.2315620435473,8.11578102177363,44.317,2.84674270479088,2.21000708978883,3.81368223802878
2020,"post-mast","KL",24841,"M",1821.46924061258,541.924732744239,1279.54450786834,44.317,6.29697069659548,7.15504066323025,3.81368223802878
2020,"post-mast","KL",24850,"M",4218.78805130504,106.356001293404,4112.43205001164,44.317,4.67615042675295,8.32201300769575,3.81368223802878
2021,"non-mast","KL",24850,"M",12949.1376817833,0,12949.1376817833,0.236,0,9.4688616988691,0.211880359035499
2020,"post-mast","SU",24857,"F",592.5938225912,0,592.5938225912,18.315,0,6.38619528511304,2.96088199611824
2020,"post-mast","SU",24861,"M",10613.4780810714,4044.99689103771,6568.48119003371,18.315,8.30548324932347,8.79019014185131,2.96088199611824
2020,"post-mast","SU",24862,"M",3864.2244137624,1970.49854211725,1893.72587164515,18.315,7.58654921383846,7.54682944828998,2.96088199611824
2020,"post-mast","SU",24863,"F",7520.97281269397,0,7520.97281269397,18.315,0,8.92558372465177,2.96088199611824
2020,"post-mast","SU",24864,"M",10387.1525103191,0,10387.1525103191,18.315,0,9.24842125406869,2.96088199611824
2021,"non-mast","SU",24864,"M",3623.73985945323,0,3623.73985945323,0.329,0,8.19553780180424,0.284426779731108
2020,"post-mast","SU",24865,"F",22080.487616215,389.655663815559,21690.8319523995,18.315,5.96782651677758,9.98469106094585,2.96088199611824
2020,"post-mast","KL",24889,"M",11.1701072127637,0,11.1701072127637,44.317,0,2.49898271655502,3.81368223802878
2021,"non-mast","KL",24892,"F",580.703767061988,0,580.703767061988,0.236,0,6.36596132684897,0.211880359035499
2021,"non-mast","SU",24940,"F",2474.00421470196,0,2474.00421470196,0.329,0,7.81399737791122,0.284426779731108
2022,"mast","SU",24940,"F",57676.1504614046,51096.259181386,6579.89128001862,2459.652,10.8414861383812,8.79192546803682,7.80818163445975
2023,"post-mast","SU",24940,"F",52471.796798114,714.712328691678,51757.0844694223,12.043,6.57327831065693,10.8543359205576,2.56825159138815
2024,"non-mast","SU",24940,"F",32978.8688810589,2700.02435283523,30278.8445282236,41.215,7.90138636998123,10.3182375730674,3.74277560812146
2020,"post-mast","KL",24972,"M",8.45393856434753,0,8.45393856434753,44.317,0,2.24643143397332,3.81368223802878
2020,"post-mast","KL",24975,"F",92.5788085104742,20.5730685578832,72.005739952591,44.317,3.07144571073192,4.2905380675448,3.81368223802878
2020,"post-mast","KL",24983,"F",3974.11470679109,3323.805027498,650.309679293087,44.317,8.10916631302419,6.47898522693906,3.81368223802878
2021,"non-mast","KL",24983,"F",3948.80743263717,0,3948.80743263717,0.236,0,8.28142210547569,0.211880359035499
2020,"post-mast","SU",24991,"M",11983.9106097374,4701.21887317193,7282.69173656544,18.315,8.45578977696857,8.89339311932667,2.96088199611824
2021,"non-mast","SU",24991,"M",2187.68295091229,0,2187.68295091229,0.329,0,7.69105524962418,0.284426779731108
2020,"post-mast","SU",25001,"F",9168.67270965486,726.231501754841,8442.44120790002,18.315,6.58924486116985,9.04114523054683,2.96088199611824
2020,"post-mast","KL",25015,"F",147.262155637022,9.8174770424681,137.444678594553,44.317,2.3811630708561,4.93047081330267,3.81368223802878
2021,"non-mast","KL",25015,"F",161.268422884276,0,161.268422884276,0.236,0,5.08925189542044,0.211880359035499
2022,"mast","KL",25015,"F",11579.910521132,1392.77274309147,10187.1377780405,2848.786,7.23976955298846,9.22897935956901,7.95499918272417
2020,"post-mast","KL",25061,"F",1851.57617020948,0,1851.57617020948,44.317,0,7.52433247384693,3.81368223802878
2020,"post-mast","KL",25062,"F",401.425727958696,0,401.425727958696,44.317,0,5.99751055302076,3.81368223802878
2020,"post-mast","KL",25082,"F",589.048622548086,0,589.048622548086,44.317,0,6.38020494460261,3.81368223802878
2021,"non-mast","KL",25082,"F",6483.95271269806,0,6483.95271269806,0.236,0,8.7772398049272,0.211880359035499
2020,"post-mast","KL",25091,"F",644.964608458855,0,644.964608458855,44.317,0,6.4707447166144,3.81368223802878
2020,"post-mast","SU",25092,"M",3032.56411687927,0,3032.56411687927,18.315,0,8.01749348343038,2.96088199611824
2021,"non-mast","SU",25092,"M",2185.7630887351,0,2185.7630887351,0.329,0,7.69017768775597,0.284426779731108
2020,"post-mast","KL",25093,"M",245.873258374701,24.5873258374701,221.285932537231,44.317,3.24209714441691,5.40396453753384,3.81368223802878
2022,"mast","KL",25098,"M",20460.8438869799,11583.401179636,8877.44270734396,2848.786,9.35741474624577,9.09138144981236,7.95499918272417
2023,"post-mast","KL",25098,"M",66266.4428735642,2098.64934244493,64167.7935311193,4.085,7.64952562998071,11.0692722894321,1.62629502950052
2024,"non-mast","KL",25098,"M",35379.569267177,2277.6546738526,33101.9145933245,62.483,7.73134049246953,10.4073766116676,4.15077215352074
2020,"post-mast","KL",25099,"M",2276.08387752581,1979.20337176157,296.880505764235,44.317,7.59095483142485,5.69669241872013,3.81368223802878
2021,"non-mast","KL",25099,"M",260.926723173152,0,260.926723173152,0.236,0,5.56806478209742,0.211880359035499
2020,"post-mast","SU",25107,"F",791.07048346643,0,791.07048346643,18.315,0,6.67465038213047,2.96088199611824
2020,"post-mast","SU",25108,"M",23398.9747830185,0,23398.9747830185,18.315,0,10.0604902236964,2.96088199611824
2021,"non-mast","SU",25108,"M",8358.29452133824,0,8358.29452133824,0.329,0,9.0311293151182,0.284426779731108
2020,"post-mast","SU",25109,"M",1835.86820694154,1557.70635740494,278.161849536596,18.315,7.35161149814515,5.63179171949094,2.96088199611824
2021,"non-mast","SU",25119,"F",18797.1960439789,0,18797.1960439789,0.329,0,9.84151618910655,0.284426779731108
2022,"mast","SU",25119,"F",28663.1059731899,2332.63254529042,26330.4734278995,2459.652,7.755181364844,10.1785202109664,7.80818163445975
2020,"post-mast","KL",25139,"F",3769.91118430775,2474.00421470196,1295.90696960579,44.317,7.81399737791122,7.16773745437752,3.81368223802878
2020,"post-mast","KL",25142,"M",4380.75460589012,789.325154214436,3591.42945167568,44.317,6.67244444839533,8.18658398009179,3.81368223802878
2021,"non-mast","KL",25142,"M",24032.4856682611,0,24032.4856682611,0.236,0,10.08720337307,0.211880359035499
2020,"post-mast","KL",25146,"M",581.194640914112,145.298660228528,435.895980685584,44.317,4.98565015028441,6.07969513629407,3.81368223802878
2020,"post-mast","KL",25150,"F",7481.17930574849,3879.86692718339,3601.3123785651,44.317,8.26381384250055,8.18933124561946,3.81368223802878
2021,"non-mast","KL",25150,"F",4214.15202047943,0,4214.15202047943,0.236,0,8.34644093632874,0.211880359035499
2022,"mast","KL",25150,"F",11101.9302888577,355.261769243446,10746.6685196142,2848.786,5.87566576751,9.28244412813718,7.95499918272417
2020,"post-mast","KL",25153,"M",598.996999284454,0,598.996999284454,44.317,0,6.39692465401106,3.81368223802878
2021,"non-mast","KL",25153,"M",901.637091580271,0,901.637091580271,0.236,0,6.80532058069909,0.211880359035499
2020,"post-mast","KL",25154,"M",0,0,0,44.317,0,0,3.81368223802878
2020,"post-mast","SU",25155,"F",7351.32680940012,1231.5043202072,6119.82248919292,18.315,7.11680341114981,8.71945176013533,2.96088199611824
2020,"post-mast","SU",25156,"F",1214.09466091856,286.34308040532,927.751580513236,18.315,5.66067690394454,6.83384129779444,2.96088199611824
2021,"non-mast","SU",25156,"F",1419.11630648876,0,1419.11630648876,0.329,0,7.2584940532192,0.284426779731108
2022,"mast","SU",25156,"F",26886.7971269726,22717.6418762712,4169.15525070145,2459.652,10.0309410944758,8.33570854448386,7.80818163445975
2023,"post-mast","SU",25156,"F",766.025008700311,0,766.025008700311,12.043,0,6.64251940670312,2.56825159138815
2024,"non-mast","SU",25156,"F",1346.95785022662,357.356164345839,989.601685880785,41.215,5.88152736431748,6.89831252203113,3.74277560812146
2020,"post-mast","SU",25157,"M",368.809887562052,122.936629187351,245.873258374701,18.315,4.81977038003123,5.50887508094575,2.96088199611824
2020,"post-mast","SU",25158,"M",6648.88632701152,316.613634619596,6332.27269239193,18.315,5.76083565861396,8.75357239454914,2.96088199611824
2021,"non-mast","SU",25158,"M",3724.4453572933,0,3724.4453572933,0.329,0,8.22294168267196,0.284426779731108
2021,"non-mast","SU",25161,"M",3524.86695732775,0,3524.86695732775,0.329,0,8.16788163034798,0.284426779731108
2020,"post-mast","SU",25166,"M",95.0331777710912,8.63937979737193,86.3937979737193,18.315,2.26585677018057,4.47042431874452,2.96088199611824
2020,"post-mast","KL",25167,"M",1775.87251390423,407.970712653675,1367.90180125056,44.317,6.01364354627515,7.22176409243854,3.81368223802878
2020,"post-mast","SU",25168,"M",777.751439612148,0,777.751439612148,18.315,0,6.65769191871908,2.96088199611824
2020,"post-mast","SU",25169,"M",31292.6190242445,0,31292.6190242445,18.315,0,10.3511694907048,2.96088199611824
2021,"non-mast","SU",25169,"M",13833.8069005418,0,13833.8069005418,0.329,0,9.53494293480825,0.284426779731108
2020,"post-mast","KL",25174,"F",231.430658814448,0,231.430658814448,44.317,0,5.44859193888623,3.81368223802878
2021,"non-mast","KL",25174,"F",10.471975511966,0,10.471975511966,0.236,0,2.43990714926346,0.211880359035499
2022,"mast","KL",25174,"F",13381.221208884,12296.8808695434,1084.3403393406,2848.786,9.4171822394884,6.98964889359989,7.95499918272417
2023,"post-mast","KL",25174,"F",32094.5105490733,0,32094.5105490733,4.085,0,10.3764714410527,1.62629502950052
2024,"non-mast","KL",25174,"F",11339.1859840507,59.9956930373051,11279.1902910134,62.483,4.11080325573478,9.33080339468044,4.15077215352074
2020,"post-mast","SU",25176,"M",10733.4476505304,0,10733.4476505304,18.315,0,9.28121325584803,2.96088199611824
2021,"non-mast","KL",25179,"F",457.625329872913,0,457.625329872913,0.236,0,6.12823360194019,0.211880359035499
2021,"non-mast","KL",25186,"F",632.245521534946,0,632.245521534946,0.236,0,6.45085821666561,0.211880359035499
2023,"post-mast","KL",25186,"F",7099.47579833733,23.8237442897226,7075.65205404761,4.085,3.21180062616338,8.86455620112564,1.62629502950052
2024,"non-mast","KL",25186,"F",13139.0567751698,3509.74804268235,9629.30873248747,62.483,8.1635844113269,9.17267056372661,4.15077215352074
2021,"non-mast","SU",25207,"M",2839.27981052873,0,2839.27981052873,0.329,0,7.95165785113606,0.284426779731108
2021,"non-mast","KL",25218,"F",12.1736715326604,0,12.1736715326604,0.236,0,2.57822025690785,0.211880359035499
2021,"non-mast","SU",25224,"M",76.5763209312512,0,76.5763209312512,0.329,0,4.35126223798517,0.284426779731108
2021,"non-mast","SU",25230,"F",14.3989663289532,0,14.3989663289532,0.329,0,2.73430038567029,0.284426779731108
2022,"mast","SU",25230,"F",36392.3074739546,32890.1188885949,3502.18858535965,2459.652,10.4009579577165,8.16142885713512,7.80818163445975
2023,"post-mast","SU",25230,"F",67534.3591252911,2098.45299290408,65435.906132387,12.043,7.64943211021133,11.0888416922309,2.56825159138815
2024,"non-mast","SU",25230,"F",116415.642769587,29061.9137072706,87353.7290623162,41.215,10.2772181973173,11.3777324533333,3.74277560812146
2021,"non-mast","SU",25235,"F",381.179908635562,0,381.179908635562,0.329,0,5.94589146275192,0.284426779731108
2022,"mast","KL",25239,"F",1231.1116211255,649.131582047991,581.980039077509,2848.786,6.47717477632269,6.36815294747534,7.95499918272417
2023,"post-mast","KL",25239,"F",2632.31103201176,0,2632.31103201176,4.085,0,7.87599728089485,1.62629502950052
2024,"non-mast","KL",25239,"F",14769.5869956142,0,14769.5869956142,62.483,0,9.60039311716051,4.15077215352074
2021,"non-mast","KL",25240,"F",3112.75545102372,0,3112.75545102372,0.236,0,8.04358481720472,0.211880359035499
2022,"mast","KL",25245,"F",12227.1767825419,5362.7968344482,6864.3799480937,2848.786,8.5874273679289,8.83424666235063,7.95499918272417
2021,"non-mast","KL",25255,"M",2433.42530959309,0,2433.42530959309,0.236,0,7.79746599517392,0.211880359035499
2021,"non-mast","KL",25257,"M",769.690200129499,0,769.690200129499,0.236,0,6.64728647715814,0.211880359035499
2021,"non-mast","KL",25275,"F",746.128255227576,0,746.128255227576,0.236,0,6.61623686414021,0.211880359035499
2023,"post-mast","KL",25275,"F",28948.6854720474,167.333442034956,28781.3520300125,4.085,5.12594678635926,10.267517701564,1.62629502950052
2024,"non-mast","KL",25275,"F",13290.2459216238,2602.28591472354,10687.9600069003,62.483,7.86452973942491,9.27696671274765,4.15077215352074
2021,"non-mast","KL",25276,"F",157.145082526439,0,157.145082526439,0.236,0,5.06351285553722,0.211880359035499
2021,"non-mast","KL",25290,"F",194.440586979993,0,194.440586979993,0.236,0,5.27525643032194,0.211880359035499
2022,"mast","KL",25290,"F",47185.4126599797,31241.8299430115,15943.5827169682,2848.786,10.3495451870151,9.67687440895234,7.95499918272417
2023,"post-mast","KL",25290,"F",62716.0068426947,248.873043026566,62467.1337996682,4.085,5.52095296098026,11.0424118464968,1.62629502950052
2024,"non-mast","KL",25290,"F",59177.5699504327,1832.59571459405,57344.9742358387,62.483,7.51403418936348,10.9568579236828,4.15077215352074
2021,"non-mast","SU",25302,"F",2528.06578828249,0,2528.06578828249,0.329,0,7.83560525988737,0.284426779731108
2021,"non-mast","SU",25320,"F",3704.13408812322,0,3704.13408812322,0.329,0,8.21747472820168,0.284426779731108
2022,"mast","SU",25320,"F",11559.0974698019,4135.36676721363,7423.73070258832,2459.652,8.32757308904917,8.91257169400149,7.80818163445975
2021,"non-mast","KL",25330,"M",24559.8369017512,0,24559.8369017512,0.236,0,10.1089084574847,0.211880359035499
2021,"non-mast","KL",25331,"M",2889.39257667661,0,2889.39257667661,0.236,0,7.96914761156159,0.211880359035499
2022,"mast","KL",25331,"M",44256.6629086706,44011.8804810784,244.782427592205,2848.786,10.6922376082673,5.50444670390184,7.95499918272417
2021,"non-mast","KL",25337,"M",4935.74749140866,0,4935.74749140866,0.236,0,8.50446199079097,0.211880359035499
2021,"non-mast","SU",25342,"F",317.977173097717,0,317.977173097717,0.329,0,5.76511954253706,0.284426779731108
2022,"mast","SU",25342,"F",966.56333975446,680.678408277789,285.884931476671,2459.652,6.52455800451784,5.65908119974209,7.80818163445975
2023,"post-mast","SU",25342,"F",696.386371545737,5.80321976288115,690.583151782856,12.043,1.91739599466024,6.53898339229617,2.56825159138815
2024,"non-mast","SU",25342,"F",2784.89098771345,519.846317706511,2265.04467000694,41.215,6.2554550226282,7.72579115454764,3.74277560812146
2021,"non-mast","KL",25346,"M",2818.92927145047,0,2818.92927145047,0.236,0,7.94446708257169,0.211880359035499
2022,"mast","KL",25356,"F",12581.9149530097,10231.4473244255,2350.46762858424,2848.786,9.23331906048382,7.7627949350068,7.95499918272417
2021,"non-mast","KL",25383,"F",1173.02488195756,0,1173.02488195756,0.236,0,7.06819319433514,0.211880359035499
2021,"non-mast","SU",25386,"F",3044.20328132851,0,3044.20328132851,0.329,0,8.02132293697269,0.284426779731108
2023,"post-mast","SU",25386,"F",5910.1211795658,22.9074464324256,5887.21373313337,12.043,3.17418997662107,8.68070795953477,2.56825159138815
2021,"non-mast","KL",25397,"M",475.449504858905,0,475.449504858905,0.236,0,6.16636174656374,0.211880359035499
2021,"non-mast","KL",25406,"F",4703.66233412472,0,4703.66233412472,0.236,0,8.45630928198918,0.211880359035499
2021,"non-mast","SU",25409,"F",4767.75955090421,0,4767.75955090421,0.329,0,8.4698414978416,0.284426779731108
2022,"mast","SU",25409,"F",48933.796238165,44817.4371973364,4116.35904082863,2459.652,10.7103748783252,8.32296722730153,7.80818163445975
2022,"mast","KL",25410,"F",15950.9130998266,9265.6039329875,6685.30916683908,2848.786,9.13417224116621,8.80781730683814,7.95499918272417
2021,"non-mast","KL",25413,"M",219.126087587888,0,219.126087587888,0.236,0,5.39420050757822,0.211880359035499
2021,"non-mast","SU",25415,"F",63.2354604613196,0,63.2354604613196,0.329,0,4.16255540184458,0.284426779731108
2021,"non-mast","SU",25416,"M",326.37657012294,0,326.37657012294,0.329,0,5.79111109891547,0.284426779731108
2021,"non-mast","KL",25417,"M",735.830812640809,0,735.830812640809,0.236,0,6.60235830361176,0.211880359035499
2022,"mast","KL",25422,"M",55482.6533824216,44672.7930355774,10809.8603468443,2848.786,10.7071423231115,9.28830649551849,7.95499918272417
2023,"post-mast","KL",25422,"M",34582.6082974851,0,34582.6082974851,4.085,0,10.4511351001639,1.62629502950052
2024,"non-mast","KL",25422,"M",47058.0036245841,18747.4541602971,28310.549464287,62.483,9.83886658321564,10.2510251086565,4.15077215352074
2022,"mast","KL",25423,"M",59476.7412008402,51455.0334257491,8021.70777509114,2848.786,10.8484830021371,8.99003127169397,7.95499918272417
2024,"non-mast","KL",25423,"M",113623.639565171,393.615379556021,113230.024185615,62.483,5.97791156788228,11.6371854724462,4.15077215352074
2022,"mast","SU",25435,"F",8364.88313926452,1915.97881960808,6448.90431965645,2459.652,7.55850569426686,8.771820575518,7.80818163445975
2022,"mast","KL",25437,"M",63065.0290598623,35363.1631722083,27701.865887654,2848.786,10.4734542465917,10.2292911484718,7.95499918272417
2023,"post-mast","KL",25437,"M",136968.530957994,406.607174175554,136561.923783818,4.085,6.01030390221319,11.8245407674897,1.62629502950052
2024,"non-mast","KL",25437,"M",117621.228950402,19226.5470399695,98394.6819104323,62.483,9.86409927142254,11.4967521990534,4.15077215352074
2022,"mast","SU",25440,"M",34616.4240517425,30507.4826602349,4108.94139150765,2459.652,10.325760043935,8.3211640474148,7.80818163445975
2022,"mast","KL",25450,"F",24110.7418685974,12035.2451063616,12075.4967622358,2848.786,9.39567780197941,9.39901642630359,7.95499918272417
2022,"mast","KL",25455,"M",40095.3616396031,37570.0447448925,2525.3168947106,2848.786,10.533988946137,7.8345177482131,7.95499918272417
2022,"mast","KL",25457,"F",2978.57890145352,1601.6886545552,1376.89024689833,2848.786,7.37943790701721,7.2283088017386,7.95499918272417
2022,"mast","SU",25461,"M",8197.81149661737,4157.46154471309,4040.34995190427,2459.652,8.33290046387224,8.30433406165164,7.80818163445975
2023,"post-mast","SU",25461,"M",56597.5369836721,0,56597.5369836721,12.043,0,10.9437384155122,2.56825159138815
2024,"non-mast","SU",25461,"M",20561.7239177452,133.517687777566,20428.2062299676,41.215,4.90169569803542,9.92472083389816,3.74277560812146
2022,"mast","SU",25462,"M",29757.4601391138,24621.8397234283,5135.62041568549,2459.652,10.1114297352247,8.54415063552092,7.80818163445975
2023,"post-mast","SU",25462,"M",102366.233164885,1715.1677808583,100651.065384026,12.043,7.44784904966125,11.5194249513147,2.56825159138815
2024,"non-mast","SU",25462,"M",46059.2389601304,5558.87366760194,40500.3652925284,41.215,8.62333066533216,10.6090909634531,3.74277560812146
2022,"mast","SU",25476,"M",40647.8892475532,33021.0840323415,7626.80521521177,2459.652,10.4049318297266,8.93955543089503,7.80818163445975
2023,"post-mast","SU",25476,"M",40197.4634008448,0,40197.4634008448,12.043,0,10.601584050017,2.56825159138815
2024,"non-mast","SU",25476,"M",30622.7616573291,0,30622.7616573291,41.215,0,10.3295315113504,3.74277560812146
2022,"mast","SU",25477,"M",6446.15542608456,6281.22181177109,164.933614313464,2459.652,8.74547898857602,5.11158779459539,7.80818163445975
2023,"post-mast","SU",25477,"M",27122.4165759919,0,27122.4165759919,12.043,0,10.2081527140602,2.56825159138815
2024,"non-mast","SU",25477,"M",14614.9508238875,1612.68422884276,13002.2665950448,41.215,7.38627518461006,9.47295588142092,3.74277560812146
2022,"mast","SU",25478,"M",59264.5746136447,45871.9651313914,13392.6094822533,2459.652,10.7336312275642,9.50253296787452,7.80818163445975
2023,"post-mast","SU",25478,"M",89859.9564183331,782.191120896909,89077.7652974362,12.043,6.66337675419712,11.3972762606717,2.56825159138815
2024,"non-mast","SU",25478,"M",79619.5642814911,23303.2871067779,56316.2771747132,41.215,10.0563926186277,10.9387566440438,3.74277560812146
2022,"mast","SU",25485,"M",121257.895154628,93959.8548226539,27298.0403319738,2459.652,11.4506335364609,10.2146068278802,7.80818163445975
2023,"post-mast","SU",25485,"M",131047.185129676,44.4077211554307,131002.777408521,12.043,3.81568216009,11.7829814369471,2.56825159138815
2024,"non-mast","SU",25485,"M",88294.4615291411,13707.8159451635,74586.6455839777,41.215,9.52579440450607,11.2197301636833,3.74277560812146
2022,"mast","SU",25486,"F",8687.87813396172,5023.60300263093,3664.27513133079,2459.652,8.5221017253547,8.20665868144333,7.80818163445975
2024,"non-mast","SU",25486,"F",1334.74054546266,991.521548057979,343.218997404685,41.215,6.90024872321532,5.84127807517907,3.74277560812146
2022,"mast","KL",25487,"M",12483.9038072024,10347.6208027614,2136.28300444106,2848.786,9.24460853404233,7.66729067726743,7.95499918272417
2023,"post-mast","KL",25487,"M",60864.2997727914,394.291694641169,60470.0080781502,4.085,5.9796239598142,11.0099193238435,1.62629502950052
2024,"non-mast","KL",25487,"M",21080.9593702135,6453.35490924903,14627.6044609645,62.483,8.77251036168706,9.59073410060343,4.15077215352074
2022,"mast","KL",25488,"M",32365.3856489828,6302.73299480192,26062.6526541809,2848.786,8.74889727575524,10.1682970041025,7.95499918272417
2023,"post-mast","KL",25488,"M",35385.1543207834,149.094751351616,35236.0595694318,4.085,5.01126677035059,10.4698536364278,1.62629502950052
2024,"non-mast","KL",25488,"M",38615.8460326875,574.213323906134,38041.6327087814,62.483,6.3547409700922,10.546462723223,4.15077215352074
2022,"mast","KL",25513,"F",2204.24176219059,1894.06402918772,310.177733002867,2848.786,7.54700790543527,5.74036423769692,7.95499918272417
2023,"post-mast","KL",25513,"F",29931.5240070768,0,29931.5240070768,4.085,0,10.3067009276312,1.62629502950052
2024,"non-mast","KL",25513,"F",35727.1079544804,12830.7879960363,22896.3199584441,62.483,9.45968080846392,10.0387751503112,4.15077215352074
